File Name,File ID
2018  AL Agriculture Science.pdf,BQACAgUAAyEGAASpjFBFAAIBCmlV3Oj4Zx4ja7eRnBHxrz3aknLWAAIfGgACqVuwVozOGMhsyYdHOAQ
2019 AL Agriculture Science.pdf,BQACAgUAAyEGAASpjFBFAAIBC2lV3O67YHcSOkbJb9R7xk2CIs0rAAIgGgACqVuwVnwlPX41sE7TOAQ
2020 AL Agriculture Science.pdf,BQACAgUAAyEGAASpjFBFAAIBDGlV3PNHZD8TAAEz6vtfYn9XpmZk3wACIRoAAqlbsFZs94USQDDhdzgE
2020 AL Physics marking english medium.pdf,BQACAgUAAyEGAASpjFBFAAIBDWlV3PjcZrSiZOS8R_jKBIgOOd7sAAIiGgACqVuwVkt8wU7dXI0bOAQ
2021AL Agriculture Science Part 1.pdf,BQACAgUAAyEGAASpjFBFAAIBDmlV3P5QOzAvBsNSrWX42VwlTh8DAAIjGgACqVuwVvi-TluALeJ3OAQ
2022 AL Agriculture Science .pdf,BQACAgUAAyEGAASpjFBFAAIBD2lV3QL0QzpsIVcg2z2IXXJT1T6pAAIkGgACqVuwVi9iq8eHrlhkOAQ
2022 Business Studies.pdf,BQACAgUAAyEGAASpjFBFAAIBEGlV3QaVW56e_1WntL5FiqNEHoOYAAIlGgACqVuwVqKse67XUrrIOAQ
2023 Agriculture Science Sinhal medium AL.pdf,BQACAgUAAyEGAASpjFBFAAIBEWlV3Qp4XY7vixOmnXD0-MhUZT4-AAImGgACqVuwVkkcwNKzMhy3OAQ
2023 AL Physics Tamil medium MCQ.pdf,BQACAgUAAyEGAASpjFBFAAIBEmlV3Q-Q27nyZZ_7uCna7MEq2H6xAAInGgACqVuwVpVtooe2rXwAATgE
2024 (2025)-AL-Physics-Marking-Scheme.pdf,BQACAgUAAyEGAASpjFBFAAIBE2lV3RQS0ebkMz3Kf-385WYbbbkmAAIoGgACqVuwVn7fEX8ywzoJOAQ
2024-AL-Economics-Past-Paper.pdf,BQACAgUAAyEGAASpjFBFAAIBFGlV3RgCmDpqXSJAIYbsozhqwaqKAAIpGgACqVuwVrZHfhh7vWYAATgE
2025  AL Chemistry MCQ.pdf,BQACAgUAAyEGAASpjFBFAAIBFWlV3RzqPkw7RSbdOF8FJMGHT2K5AAIqGgACqVuwVjaCWNzsIaRMOAQ
2025 24 AL Biology .pdf,BQACAgUAAyEGAASpjFBFAAIBFmlV3SFdxyVT75WZfGcO3xaP8x7YAAIrGgACqVuwVgvjK9p7XzmHOAQ
2025 Agriculture AL Essay.pdf,BQACAgUAAyEGAASpjFBFAAIBF2lV3SS0nXL0zpOylecY3Td12ExYAAIsGgACqVuwVs_goyH1PqqaOAQ
2025 Agriculture Science AL MCQ.pdf,BQACAgUAAyEGAASpjFBFAAIBGGlV3SmWbFALPoEFJZfioOuA5gsEAAItGgACqVuwVgkAATlnviT3XjgE
2025 AL Agriculture agri past paper.pdf,BQACAgUAAyEGAASpjFBFAAIBGWlV3S13KSjORXsfD_AKxQABGBN4agACLhoAAqlbsFboZkAuclJGiDgE
2025 AL Biology bio Marking Scheme.pdf,BQACAgUAAyEGAASpjFBFAAIBGmlV3TGLISsTrKMQH9h-k7eOCgrcAAIvGgACqVuwVhTP3CG_p5mmOAQ
2025 AL Chemistry Marking.pdf,BQACAgUAAyEGAASpjFBFAAIBG2lV3TbxfOB4tQxA6libna42VX8UAAIwGgACqVuwVqoOTPnUqbVcOAQ
2025 AL CHEMISTRY_ESSAY.pdf,BQACAgUAAyEGAASpjFBFAAIBHGlV3Tp7PnJTU8OVtnvOjLzperGEAAIxGgACqVuwVrJOmMNbtpk8OAQ
2025 AL COMBINED MATHS Pure.pdf,BQACAgUAAyEGAASpjFBFAAIBHWlV3T-PiRnVSYJ5mk0NbHljMaiYAAIyGgACqVuwVuJPPTyS1QYYOAQ
2025 AL Combined Maths Tamil Medium Past Paper and Marking Scheme.pdf,BQACAgUAAyEGAASpjFBFAAIBHmlV3URv9xYISgLRf1dRe7qoW81UAAIzGgACqVuwVgGZ5m4Uk4DnOAQ
2025 AL general knowledge marking.pdf,BQACAgUAAyEGAASpjFBFAAIBH2lV3UpwZp9jknNt3iBmXPLu4mxwAAI0GgACqVuwVoaEF-TJ2lLNOAQ
2025 Biology AL.pdf,BQACAgUAAyEGAASpjFBFAAIBIGlV3VmR-VjeK7jXmZAtqJmxh0vyAAI1GgACqVuwVlWYXGBA2VD2OAQ
AL Agriculture Science 2000.pdf,BQACAgUAAyEGAASpjFBFAAIBIWlV3V3ADDEYIdxKTKAXgUxOv0gMAAI2GgACqVuwVm79xIkbgt8IOAQ
AL Agriculture Science 2001.pdf,BQACAgUAAyEGAASpjFBFAAIBImlV3Wb9gxrPk6LwZmY_ipbMN0vbAAI3GgACqVuwVteSbuJHBfRNOAQ
AL Agriculture Science 2002.pdf,BQACAgUAAyEGAASpjFBFAAIBI2lV3XeT4IPO8MYv4laUvWm0T5IqAAI4GgACqVuwVqNsrpl-l7PkOAQ
AL Agriculture Science 2003.pdf,BQACAgUAAyEGAASpjFBFAAIBJGlV3XtCemqNLdIycN6BZvwNWxImAAI5GgACqVuwVulKFSKgCZqDOAQ
AL Agriculture Science 2004.pdf,BQACAgUAAyEGAASpjFBFAAIBJWlV3YBLx8Mc2BA3OLWsPqjc1d9aAAI6GgACqVuwVvomyV4hxHGAOAQ
AL Agriculture Science 2005.pdf,BQACAgUAAyEGAASpjFBFAAIBJmlV3YlaaUSlKn9VIKDIUGVW3ltOAAI7GgACqVuwVm6mI_YvRIcoOAQ
AL Agriculture Science 2006.pdf,BQACAgUAAyEGAASpjFBFAAIBJ2lV3Y6MEiSvAAEQ4Ekg8QABApoNPPwAAjwaAAKpW7BWE5WlfHdYXZY4BA
AL Agriculture Science 2007.pdf,BQACAgUAAyEGAASpjFBFAAIBKGlV3Zoo2E38nlqLXrIdVCBIbRQyAAI9GgACqVuwVu52DV63n2CGOAQ
AL Agriculture Science 2008.pdf,BQACAgUAAyEGAASpjFBFAAIBKWlV3Z-F1vPXRF3iMsTTlwrvuoAwAAI-GgACqVuwVisXJzDUVcOGOAQ
AL Agriculture Science 2009.pdf,BQACAgUAAyEGAASpjFBFAAIBKmlV3ayT8tNlR1YlAptxPF6aArtuAAI_GgACqVuwVvRz_RayPl3lOAQ
AL Agriculture Science 2010.pdf,BQACAgUAAyEGAASpjFBFAAIBK2lV3bFa48jHpQTQ-hZ0ptLVrxJeAAJAGgACqVuwVsbUA69QeFL-OAQ
AL Agriculture Science 2011.pdf,BQACAgUAAyEGAASpjFBFAAIBLGlV3bZ_Qpjh6a0jWPKfJsDXrwABAQACQRoAAqlbsFaTJDI68j654zgE
AL Agriculture Science 2012.pdf,BQACAgUAAyEGAASpjFBFAAIBLWlV3cSNolRqZSgKURPgCPARZn9jAAJCGgACqVuwVh_E3Wz0GSKeOAQ
AL Agriculture Science 2013.pdf,BQACAgUAAyEGAASpjFBFAAIBLmlV3ck4DBixOPN_XkbxLpDSGuB5AAJDGgACqVuwVqVkdcDhJRExOAQ
AL Agriculture Science 2014.pdf,BQACAgUAAyEGAASpjFBFAAIBL2lV3c4ISQkft7yRPbp_6j3H28B1AAJEGgACqVuwVuz9g0ID_odmOAQ
AL Agriculture Science 2015.pdf,BQACAgUAAyEGAASpjFBFAAIBMGlV3dKbwmS68YjU5rha6nb2Rj4aAAJFGgACqVuwVqXAxBSSREBEOAQ
AL Agriculture Science 2016.pdf,BQACAgUAAyEGAASpjFBFAAIBMWlV3dcQ9Vj0POXidXdhjK8DoPhJAAJGGgACqVuwVpS9qeuC4DM5OAQ
AL Biology Past paper  2003.pdf,BQACAgUAAyEGAASpjFBFAAIBMmlV3d2lBjFF0wUia0V6HN7QTIYzAAJHGgACqVuwVv4PvnxXBLAdOAQ
AL Biology Past paper  2006.pdf,BQACAgUAAyEGAASpjFBFAAIBM2lV3ffZH8aAcaRXkzRq_gkCJ6t7AAJIGgACqVuwVuYlvUTc2Fc0OAQ
AL Biology Past paper  2009.pdf,BQACAgUAAyEGAASpjFBFAAIBNGlV3hO66XfIUdex1V5MVA5-oqXVAAJMGgACqVuwVqihaZmBzHGSOAQ
AL Biology Past paper  2010.pdf,BQACAgUAAyEGAASpjFBFAAIBNWlV3hl_PSklNyyJbUP4F-MSSwujAAJOGgACqVuwVgoJlbDn2NVOOAQ
AL Biology Past paper  2012.pdf,BQACAgUAAyEGAASpjFBFAAIBNmlV3h4lV3Tve-ayL5L7YHt8AtHzAAJPGgACqVuwVou_YdOKLr42OAQ
AL Biology Past paper  2015.pdf,BQACAgUAAyEGAASpjFBFAAIBN2lV3iTpHqszWMejz_kTNBgKcTLBAAJQGgACqVuwVqhPUMxxVUjSOAQ
AL Biology Past paper  2016.pdf,BQACAgUAAyEGAASpjFBFAAIBOGlV3iiI6pMPnQABlIdyjlUrvcke0AACURoAAqlbsFa6B3ZdfYQnFTgE
AL Biology Past paper  2017.pdf,BQACAgUAAyEGAASpjFBFAAIBOWlV3ixAiow1b2F6ScH9OJ0fIxAQAAJTGgACqVuwVn6Slg0RfkNOOAQ
AL Biology Past paper  2018.pdf,BQACAgUAAyEGAASpjFBFAAIBOmlV3jFiiCqta3Lg5ixuPGjThzd5AAJUGgACqVuwVn4lRdCHrNBkOAQ
AL Biology Past paper  2019.pdf,BQACAgUAAyEGAASpjFBFAAIBO2lV3jViLCvJgBm0403GLnu8gFNcAAJVGgACqVuwVvfG8ewPDx9yOAQ
AL Biology Past paper  2020.pdf,BQACAgUAAyEGAASpjFBFAAIBPGlV3jknOG0K9Jcc4-MVtaMn-dl0AAJWGgACqVuwVnblcKW4l1j-OAQ
AL Biology Past paper  2021.pdf,BQACAgUAAyEGAASpjFBFAAIBPWlV3j1Cl1JV1udavrFwjskmkNMRAAJYGgACqVuwVv-bfO0EKQsPOAQ
AL Biology Past paper  2023 MCQ.pdf,BQACAgUAAyEGAASpjFBFAAIBPmlV3kJqSoQ2p7K29bKiyRxny4cYAAJaGgACqVuwVoRrye6ySBAwOAQ
AL Biology Past paper  2023 part 2.pdf,BQACAgUAAyEGAASpjFBFAAIBP2lV3kZIHWkxrJ9x8zgDtS9HY7CiAAJbGgACqVuwVhb3ike7PoRoOAQ
AL Biology Past paper  2024.pdf,BQACAgUAAyEGAASpjFBFAAIBQGlV3klev3OYUL5JFmKMITa92_C5AAJcGgACqVuwVhTNm_NQkFiTOAQ
AL Biology Past paper 2001.pdf,BQACAgUAAyEGAASpjFBFAAIBQWlV3mQv8u2fWeYovqL8O8t7ZLbbAAJdGgACqVuwVhSCqJ-B-HnHOAQ
AL Biology Past paper 2002.pdf,BQACAgUAAyEGAASpjFBFAAIBQmlV3nxZ4hc4_Smm21QLXbOMYjm4AAJeGgACqVuwVtFpENA5a3tDOAQ
AL Biology Past paper 2004.pdf,BQACAgUAAyEGAASpjFBFAAIBQ2lV3oKSp5Ny4RyZwpW41smvzqLgAAJfGgACqVuwVh_aU8b9UnAMOAQ
AL Biology Past paper 2005.pdf,BQACAgUAAyEGAASpjFBFAAIBRGlV3ohTiZORw4NI7cJzce_cf9XRAAJgGgACqVuwVr9JN2Rsmii2OAQ
AL Biology Past paper 2007.pdf,BQACAgUAAyEGAASpjFBFAAIBRWlV3o_37XDh1LXF4Dfv7hWQKnTkAAJhGgACqVuwVlfZyg1UcHrAOAQ
AL Biology Past paper 2008.pdf,BQACAgUAAyEGAASpjFBFAAIBRmlV3qacIkE1mjbrzcsuBmVl5MUQAAJiGgACqVuwVnE5xSZtJmDkOAQ
AL Biology Past paper 2011.pdf,BQACAgUAAyEGAASpjFBFAAIBR2lV3qw4GQKUzFP1-8zdlJ4L9mJcAAJjGgACqVuwVq3vd2KJc3ISOAQ
AL Biology Past paper 2023 Essay.pdf,BQACAgUAAyEGAASpjFBFAAIBSGlV3q9sVe7t5ceUGtpJ1xFrfEhSAAJkGgACqVuwViDAEMeufITyOAQ
AL Biology Past paper 2023 mcQ.pdf,BQACAgUAAyEGAASpjFBFAAIBSWlV3rTI2MVmlM55mddfbb00cXZeAAJlGgACqVuwVgir7tjPPLZvOAQ
AL Biology Past paper 2024 McQ.pdf,BQACAgUAAyEGAASpjFBFAAIBSmlV3ri_xaJHgfvZfGdWoZlQFJ8jAAJmGgACqVuwVj-pRCcLij6uOAQ
AL Business Studies tamil medium 2015.pdf,BQACAgUAAyEGAASpjFBFAAIBS2lV3r1OeVP3ssNdtFm13IAw7JsYAAJnGgACqVuwVrDnxl1hhL2FOAQ
AL Business Studies tamil medium 2016.pdf,BQACAgUAAyEGAASpjFBFAAIBTGlV3sH17v-OU55LdQw5J1E6hEAVAAJoGgACqVuwVmTTFREAAcOh0DgE
AL Business Studies tamil medium 2017.pdf,BQACAgUAAyEGAASpjFBFAAIBTWlV3sUOYQpF9g7rDzQtuzCqs8NjAAJpGgACqVuwVreu8nqnedJ4OAQ
AL Business Studies tamil medium 2018.pdf,BQACAgUAAyEGAASpjFBFAAIBTmlV3skZOshLB_aXJY7qsH76k1ViAAJqGgACqVuwVnYxJ3siBczZOAQ
AL Business Studies tamil medium 2019.pdf,BQACAgUAAyEGAASpjFBFAAIBT2lV3s1VokU2E71iV1eaDkuAr3-iAAJrGgACqVuwVuwZmwLHgpvaOAQ
AL Business Studies tamil medium 2020.pdf,BQACAgUAAyEGAASpjFBFAAIBUGlV3tGsT2aIWSp-MgHUFKM-NPNYAAJsGgACqVuwVsgBVATnDDcnOAQ
AL Business Studies tamil medium 2021.pdf,BQACAgUAAyEGAASpjFBFAAIBUWlV3tWaRZML-0M3VDpyxzyqBitnAAJtGgACqVuwVnnlGgABPBSdTjgE
AL Business Studies tamil medium 2022.pdf,BQACAgUAAyEGAASpjFBFAAIBUmlV3tnbnvGh-e-8KDihB294O7oXAAJuGgACqVuwVkwKvMdQXtKuOAQ
AL Business Studies tamil medium 2023.pdf,BQACAgUAAyEGAASpjFBFAAIBU2lV3t3q8Zznl0LDMCZ_bisjGg5mAAJvGgACqVuwVqD_qsqAQBavOAQ
AL Business Studies tamil medium 2024.pdf,BQACAgUAAyEGAASpjFBFAAIBVGlV3uEStU8uS7nPHAABEhOzSduhHwACcBoAAqlbsFYLtKFVuwHkhDgE
AL Chemistry Past Paper 1995.pdf,BQACAgUAAyEGAASpjFBFAAIBVWlV3uavt1DQjxcTWlRT1iLuvp7mAAJxGgACqVuwVtLUUBQS9EgwOAQ
AL Chemistry Past Paper 1996.pdf,BQACAgUAAyEGAASpjFBFAAIBVmlV3usSJZ8vCq46ZmEq7NwLhndcAAJyGgACqVuwVm8vvHGYx4rYOAQ
AL Chemistry Past Paper 1997.pdf,BQACAgUAAyEGAASpjFBFAAIBV2lV3vC-pFRIUzUqh1YdMpiPqe5sAAJzGgACqVuwVhxithG63uFuOAQ
AL Chemistry Past Paper 1998.pdf,BQACAgUAAyEGAASpjFBFAAIBWGlV3vQXb09sqIW2nCHGuvwJ3h5bAAJ0GgACqVuwVjszNQVTmTd1OAQ
AL Chemistry Past Paper 2000.pdf,BQACAgUAAyEGAASpjFBFAAIBWWlV3v0rhIA5_FBifVQRBTvu18K6AAJ1GgACqVuwVi-CIG0lPTupOAQ
AL Chemistry Past Paper 2001.pdf,BQACAgUAAyEGAASpjFBFAAIBWmlV3wMoK7QQZmZS0qcD61OklSDBAAJ2GgACqVuwVnodvSLLmnebOAQ
AL Chemistry Past Paper 2002.pdf,BQACAgUAAyEGAASpjFBFAAIBW2lV3wpx4wmZbXmod0knIajox7CfAAJ3GgACqVuwVuKOtLTVgCRAOAQ
AL Chemistry Past Paper 2003.pdf,BQACAgUAAyEGAASpjFBFAAIBXGlV3xB4u-bMu6bdvUc851RzqDw9AAJ4GgACqVuwVqciYLOZy_pGOAQ
AL Chemistry Past Paper 2004.pdf,BQACAgUAAyEGAASpjFBFAAIBXWlV3xfp4HSBKNl-zenPSICHH8QHAAJ5GgACqVuwVgx2NsqlFkEfOAQ
AL Chemistry Past Paper 2005.pdf,BQACAgUAAyEGAASpjFBFAAIBXmlV3x2OWr_9LjsP-tKJIzjIelQcAAJ6GgACqVuwVsz2jFg4CobPOAQ
AL Chemistry Past Paper 2006.pdf,BQACAgUAAyEGAASpjFBFAAIBX2lV3yQnkk9Q7UNw2RK3BH6kd5UBAAJ7GgACqVuwVi6eUeGNc97mOAQ
AL Chemistry Past Paper 2007.pdf,BQACAgUAAyEGAASpjFBFAAIBYGlV30UTupTNk-_9doX2le8hO64BAAJ8GgACqVuwVme1yCVgBQV3OAQ
AL Chemistry Past Paper 2008.pdf,BQACAgUAAyEGAASpjFBFAAIBYWlV30sC5Qgb6Hp3ufgEeMlX5r_RAAJ9GgACqVuwVgvPIMOme81fOAQ
AL Chemistry Past Paper 2009.pdf,BQACAgUAAyEGAASpjFBFAAIBYmlV31HOMQjmGtqfsol92MGUj21ZAAJ-GgACqVuwVimQhflbAm-XOAQ
AL Chemistry Past Paper 2010.pdf,BQACAgUAAyEGAASpjFBFAAIBY2lV31mugQ--suoXBveoMFUKs4k9AAJ_GgACqVuwVsX4Nq1qP9RYOAQ
AL Chemistry Past Paper 2011.pdf,BQACAgUAAyEGAASpjFBFAAIBZGlV32CpvWD8GixX9wwj5embfsBNAAKAGgACqVuwVky61lsN_rHXOAQ
AL Chemistry Past Paper 2012.pdf,BQACAgUAAyEGAASpjFBFAAIBZWlV33mkSKnjWHIUiGgBgqKrHNeMAAKBGgACqVuwVneUYxUtBaEmOAQ
AL Chemistry Past Paper 2013.pdf,BQACAgUAAyEGAASpjFBFAAIBZmlV34DyBX00jvL9guSxikbnFOMnAAKCGgACqVuwVsGY-tKIB5FyOAQ
AL Chemistry Past Paper 2014.pdf,BQACAgUAAyEGAASpjFBFAAIBZ2lV358zVkVVgjuP2j2EWRhCeHriAAKDGgACqVuwVu1Q6nPkEselOAQ
AL Chemistry Past Paper 2015.pdf,BQACAgUAAyEGAASpjFBFAAIBaGlV36Pxr55NV85NqwLKVLpkoxmMAAKEGgACqVuwVlTk8f65-R4TOAQ
AL Chemistry Past Paper 2016.pdf,BQACAgUAAyEGAASpjFBFAAIBaWlV36kSoW_Me75EayUeMI4UsqtVAAKFGgACqVuwVqdEJGEe_ruUOAQ
AL Chemistry Past Paper 2017.pdf,BQACAgUAAyEGAASpjFBFAAIBamlV360Ko6bbmQ-UCDQ1OLj6sHJ3AAKGGgACqVuwVp1APtmXY4Y5OAQ
AL Chemistry Past Paper 2018.pdf,BQACAgUAAyEGAASpjFBFAAIBa2lV37PAO701-CNePi9he6p06ochAAKHGgACqVuwVph7yPMenyCdOAQ
AL Chemistry Past Paper 2019 (2).pdf,BQACAgUAAyEGAASpjFBFAAIBbGlV37fYabSMx9IH_smrLsx0CUxLAAKIGgACqVuwVjR-T8MkFM4YOAQ
AL Chemistry Past Paper 2019.pdf,BQACAgUAAyEGAASpjFBFAAIBbWlV37vlaUw8kHTZ_zFGO2YQM-CFAAKJGgACqVuwVmbcdGPLig4XOAQ
AL Chemistry Past Paper 2020 MCQ.pdf,BQACAgUAAyEGAASpjFBFAAIBbmlV38IjMrkLlE5gvr_d1aA_hWAGAAKKGgACqVuwVrDJptvteRJtOAQ
AL Chemistry Past Paper 2020.pdf,BQACAgUAAyEGAASpjFBFAAIBb2lV38j9kr8L-OvQLXQjHMK0n6qEAAKLGgACqVuwVpkTtRayusJpOAQ
AL Chemistry Past Paper 2021.pdf,BQACAgUAAyEGAASpjFBFAAIBcGlV387xkBeokB5ORq-WRhQ6MP2vAAKMGgACqVuwVnmwf4D3qTDLOAQ
AL Chemistry Past Paper 2022.pdf,BQACAgUAAyEGAASpjFBFAAIBcWlV39V8JnwHB6mkY75AxwTUt2D9AAKNGgACqVuwVrXxfUgE-UjLOAQ
AL Chemistry Past Paper 2023.pdf,BQACAgUAAyEGAASpjFBFAAIBcmlV39u1H4qpvToFiBbFltaQP17WAAKOGgACqVuwVlRScdtAgkieOAQ
AL Chemistry Past Paper 2024.pdf,BQACAgUAAyEGAASpjFBFAAIBc2lV3-C7BhwUXlwKIYwz1OFs3i5jAAKPGgACqVuwVhwKQOtLNaFZOAQ
AL Common general Test 2012.pdf,BQACAgUAAyEGAASpjFBFAAIBdGlV3-aXDGI_KxOD4D3_H43M2CB9AAKQGgACqVuwVtC80lTgdU9_OAQ
AL Common general Test 2012.pdf 2011.pdf,BQACAgUAAyEGAASpjFBFAAIBdWlV3-uq9pNfqVRFQFMPHbpFyUwDAAKRGgACqVuwVk4r12mCmsRNOAQ
AL general english Past Paper 2013.pdf,BQACAgUAAyEGAASpjFBFAAIBdmlV3_GeIovZX8Mv_sNbyY_WyQQEAAKSGgACqVuwViIiZ0CXV5gmOAQ
AL general english Past Paper 2014.pdf,BQACAgUAAyEGAASpjFBFAAIBd2lV3_kG0aqcbZrYInLoyfKQJ3FxAAKTGgACqVuwVsglspBAB0UnOAQ
AL general english Past Paper 2015.pdf,BQACAgUAAyEGAASpjFBFAAIBeGlV4AKLnyuhJfnMZwHnAp7OnvmPAAKUGgACqVuwVpB5rW1esE7wOAQ
AL general english Past Paper 2016.pdf,BQACAgUAAyEGAASpjFBFAAIBeWlV4A5rPxwh1v6Nsl1ANRzaT4BgAAKVGgACqVuwVv2ArqsrTwABPzgE
AL general english Past Paper 2017.pdf,BQACAgUAAyEGAASpjFBFAAIBemlV4BJF2dPVQO2k8B6MLMCDqs-ZAAKWGgACqVuwVq6iIHReGb3GOAQ
AL general english Past Paper 2018 (2).pdf,BQACAgUAAyEGAASpjFBFAAIBe2lV4Bo7zNKf5Ww-oBstXE2-WEgNAAKXGgACqVuwVgvcxWjHhwwmOAQ
AL general english Past Paper 2018.pdf,BQACAgUAAyEGAASpjFBFAAIBfGlV4B-0_Mpx_kZWr1dcZKbtcwX5AAKYGgACqVuwVkaiw_61mOA6OAQ
AL general english Past Paper 2019.pdf,BQACAgUAAyEGAASpjFBFAAIBfWlV4CNeSEvm0PNxGvnylFqAG2W0AAKZGgACqVuwVp4ZGIWOwBZaOAQ
AL general english Past Paper 2020.pdf,BQACAgUAAyEGAASpjFBFAAIBfmlV4CiKnRrh3yMGQ2sFX1PQLifRAAKaGgACqVuwVh9KxIGDHZeCOAQ
AL general english Past Paper 2021.pdf,BQACAgUAAyEGAASpjFBFAAIBf2lV4C2STPgTAAFPQ2tkZ0jdV8WSsgACmxoAAqlbsFa0hQjk3rPQAAE4BA
AL general english Past Paper 2022.pdf,BQACAgUAAyEGAASpjFBFAAIBgGlV4DJdDm6v7iVOYGfix5D8po6iAAKcGgACqVuwVvf1gr97V8b3OAQ
AL Information and Communication technology 2011.pdf,BQACAgUAAyEGAASpjFBFAAIBgWlV4DeU2ohoxfUrWuhxV-6WkFa4AAKdGgACqVuwVrezT2uR0P0WOAQ
AL Information and Communication technology 2012.pdf,BQACAgUAAyEGAASpjFBFAAIBgmlV4D7oJb8xsKs0f6yeTEanfU0kAAKeGgACqVuwViBKQXFgaAoGOAQ
AL Information and Communication technology 2013.pdf,BQACAgUAAyEGAASpjFBFAAIBg2lV4EPG0RDSohu0SttDZKtAhqvwAAKfGgACqVuwVqCzPg8lgVLaOAQ
AL Information and Communication technology 2014.pdf,BQACAgUAAyEGAASpjFBFAAIBhGlV4FsOmRl1gZmfTGOLQzJ8TdXJAAKgGgACqVuwVipkvCvdtckGOAQ
AL Information and Communication technology 2015.pdf,BQACAgUAAyEGAASpjFBFAAIBhWlV4GFmVY38LVP5IJk6Z4YqY8jLAAKhGgACqVuwVotzagagBxnIOAQ
AL Information and Communication technology 2016.pdf,BQACAgUAAyEGAASpjFBFAAIBhmlV4GWTEmmB_wHZpSyoiFiBjb2AAAKiGgACqVuwVgFboKJnlLFROAQ
AL Information and Communication technology 2017.pdf,BQACAgUAAyEGAASpjFBFAAIBh2lV4GmAMlfgiAoT79ITftgxlR-BAAKjGgACqVuwVoGsmdHyHsvXOAQ
AL Information and Communication technology 2018.pdf,BQACAgUAAyEGAASpjFBFAAIBiGlV4G21Ovn2lQJTBZnspBLBHpM5AAKkGgACqVuwVjYq5d5O6UxXOAQ
AL Information and Communication technology 2019.pdf,BQACAgUAAyEGAASpjFBFAAIBiWlV4HLj-LQbIfya6f4f-nxAjGpAAAKmGgACqVuwVhogagvhuaZmOAQ
AL Information and Communication technology 2020.pdf,BQACAgUAAyEGAASpjFBFAAIBimlV4HY_wJDaO4a-SZoV6C0PmWu_AAKnGgACqVuwVqcrfRf3LPloOAQ
AL Information and Communication technology 2021.pdf,BQACAgUAAyEGAASpjFBFAAIBi2lV4HuO26AQ9OTN5PERmJt3-iM5AAKoGgACqVuwVkqg82R0zFVhOAQ
AL Information and Communication technology 2022 .pdf,BQACAgUAAyEGAASpjFBFAAIBjGlV4JA75rnQV66X7yAZ_c-xhJh3AAKpGgACqVuwVszyNqtBm94-OAQ
AL Information and Communication technology 2022 Part 2 .pdf,BQACAgUAAyEGAASpjFBFAAIBjWlV4JTVdnxgnJSVo4VsVcVHaxkiAAKqGgACqVuwVqacdGKPOMlwOAQ
AL Information and Communication Technology 2023.pdf,BQACAgUAAyEGAASpjFBFAAIBjmlV4Jr_RjirSZNEcyDDKHbNM_itAAKrGgACqVuwVlqAl6l3hUdVOAQ
AL-CHEMISTRY-PART-II-PAPER-SINHALA-MEDIUM.pdf,BQACAgUAAyEGAASpjFBFAAIBj2lV4LDEIUBwAAHnUMwIazxMtpqd-AACrBoAAqlbsFYGeu6z3wAB56s4BA
2001 AL Physics Paper SM (1).pdf,BQACAgUAAyEGAASpjFBFAAIBkGlavMm0vBzbaqVwcY_OdPu3fjqKAALaHAACs4TQVhG9uf3914FoOAQ
2001 AL Physics Paper SM (2).pdf,BQACAgUAAyEGAASpjFBFAAIBkWlavOPQa100h1uUaS35URQ4auxTAALbHAACs4TQVmcLLbCM4YBqOAQ
2001 AL Physics Paper SM (3).pdf,BQACAgUAAyEGAASpjFBFAAIBkmlavP7XLhDbyh3jb0SwyfzgHGrBAALcHAACs4TQVsOi-zXnY4LvOAQ
2017-Advanced-Level-Exam-Chemistry-E.pdf,BQACAgUAAyEGAASpjFBFAAIBk2lavQKjhx8D7i-s_fjT0kP_vqnYAALdHAACs4TQVpWpzQUtZJJiOAQ
2022-Advanced-Level-Exam-Combined-Maths-Past-Paper-E.pdf,BQACAgUAAyEGAASpjFBFAAIBlGlavQY3-0jarB-Jgy8cqfetl5W4AALeHAACs4TQVkQpghdIMRKMOAQ
2024-AL-Biology-Paper-English.pdf,BQACAgUAAyEGAASpjFBFAAIBlWlavQ1AgIc2j9KmN4H0X4aCnyObAALfHAACs4TQVpyFjDxEHgluOAQ
2024-AL-Chemistry-Paper-English.pdf,BQACAgUAAyEGAASpjFBFAAIBlmlavRieaIIuH4BhJnXXnaR-tKvZAALhHAACs4TQVh9AmSHAMvZUOAQ
2024-AL-Combined-Maths-Paper-English.pdf,BQACAgUAAyEGAASpjFBFAAIBl2lavRxlfokyBKOglpG6jGzkizWaAALiHAACs4TQVnvVAS9do7lFOAQ
AL Biology English Medium Past Paper  2012 MCQ.pdf,BQACAgUAAyEGAASpjFBFAAIBmGlavSCM_HqPxIdqIUML9DPvYnXgAALjHAACs4TQVnFF-DBzEJH7OAQ
AL Biology English Medium Past Paper  2013 Essay.pdf,BQACAgUAAyEGAASpjFBFAAIBmWlavSU0hSjXs4aV3JOAWiMhij1OAALkHAACs4TQVp2lsnkT-e1UOAQ
AL Biology English Medium Past Paper  2014 MCQ.pdf,BQACAgUAAyEGAASpjFBFAAIBmmlavSlmHvl9PVOa50tAV6wrFpY4AALlHAACs4TQVizE9zW23nVXOAQ
AL Biology English Medium Past Paper  2015.pdf,BQACAgUAAyEGAASpjFBFAAIBm2lavS40-rf9w2WDv4J8C-CPEOwMAALmHAACs4TQVtLTSuDXFmAmOAQ
